2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42090, 2485628715, 1507291346, 0, 1, 0, 0, 0, 0, 501, 18564, 37
2024-12-14 17:28:50, 192.168.1.18, 42090, 192.34.20.166, 443, 1507291346, 2485630155, 0, 1, 0, 0, 0, 0, 537, 53331, 38
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42090, 2485630155, 1507291346, 0, 1, 1, 0, 0, 0, 501, 54224, 39
2024-12-14 17:28:50, 192.168.1.18, 42090, 192.34.20.166, 443, 1507291346, 2485631595, 0, 1, 0, 0, 0, 0, 537, 51891, 40
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42090, 2485631595, 1507291346, 0, 1, 1, 0, 0, 0, 501, 30139, 41
2024-12-14 17:28:50, 192.168.1.18, 42090, 192.34.20.166, 443, 1507291346, 2485631729, 0, 1, 0, 0, 0, 0, 536, 51758, 42
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42066, 2892099608, 2742513442, 0, 1, 0, 0, 0, 0, 501, 19137, 43
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 38076, 2321976735, 3403449519, 0, 1, 0, 0, 0, 0, 501, 35726, 44
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 38076, 2321976735, 3403449562, 0, 1, 0, 0, 0, 0, 501, 35682, 45
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 38076, 2321976735, 3403449562, 0, 1, 0, 0, 0, 0, 501, 42469, 46
2024-12-14 17:28:50, 192.168.1.18, 38076, 192.34.20.166, 443, 3403449562, 2321978175, 0, 1, 0, 0, 0, 0, 524, 33928, 47
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 38076, 2321978175, 3403449562, 0, 1, 1, 0, 0, 0, 501, 6327, 48
2024-12-14 17:28:50, 192.168.1.18, 38076, 192.34.20.166, 443, 3403449562, 2321979615, 0, 1, 0, 0, 0, 0, 537, 32474, 49
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 38076, 2321979615, 3403449562, 0, 1, 1, 0, 0, 0, 501, 61399, 50
2024-12-14 17:28:50, 192.168.1.18, 38076, 192.34.20.166, 443, 3403449562, 2321979867, 0, 1, 0, 0, 0, 0, 537, 32222, 51
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42066, 2892099608, 2742513442, 0, 1, 0, 0, 0, 0, 501, 61272, 52
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42066, 2892101048, 2742513442, 0, 1, 1, 0, 0, 0, 501, 37232, 53
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42066, 2892102488, 2742513442, 0, 1, 1, 0, 0, 0, 501, 57602, 54
2024-12-14 17:28:50, 192.168.1.18, 38076, 192.34.20.166, 443, 3403449562, 2321979867, 0, 1, 1, 0, 0, 0, 537, 15233, 55
2024-12-14 17:28:50, 192.168.1.18, 42066, 192.34.20.166, 443, 2742513442, 2892102633, 0, 1, 0, 0, 0, 0, 537, 15778, 56
2024-12-14 17:28:50, 192.168.1.18, 42066, 192.34.20.166, 443, 2742513442, 2892102633, 0, 1, 1, 0, 0, 0, 537, 36208, 57
2024-12-14 17:28:50, 192.168.1.18, 42066, 192.34.20.166, 443, 2742513466, 2892102633, 0, 1, 0, 0, 0, 1, 537, 15753, 58
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42066, 2892102633, 2742513466, 0, 1, 0, 0, 0, 1, 501, 15500, 59
2024-12-14 17:28:50, 192.168.1.18, 42066, 192.34.20.166, 443, 2742513467, 2892102634, 0, 1, 0, 0, 0, 0, 537, 15179, 60
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 42066, 2892102634, 2742513467, 0, 1, 0, 0, 0, 0, 501, 15499, 61
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 38076, 2321979867, 3403449642, 0, 1, 1, 0, 0, 0, 501, 14370, 62
2024-12-14 17:28:50, 192.34.20.166, 443, 192.168.1.18, 38076, 2321979946, 3403449642, 0, 1, 1, 0, 0, 0, 501, 13746, 63
2024-12-14 17:28:50, 192.168.1.18, 38076, 192.34.20.166, 443, 3403449642, 2321980025, 0, 1, 0, 0, 0, 0, 537, 31405, 64
2024-12-14 17:28:55, 192.168.1.18, 36646, 152.199.19.160, 443, 3941633323, 756656962, 0, 1, 0, 0, 0, 0, 537, 30349, 65
2024-12-14 17:28:55, 152.199.19.160, 443, 192.168.1.18, 36646, 756656962, 3941633324, 0, 1, 0, 0, 0, 0, 151, 10773, 66
2024-12-14 17:28:59, 140.82.114.25, 443, 192.168.1.18, 51972, 741915108, 2175210455, 0, 1, 1, 0, 0, 0, 76, 8139, 67
2024-12-14 17:28:59, 192.168.1.18, 51972, 140.82.114.25, 443, 2175210455, 741915134, 0, 1, 1, 0, 0, 0, 529, 18498, 68
2024-12-14 17:28:59, 3.233.158.25, 443, 192.168.1.18, 43604, 3718291942, 3209814249, 0, 1, 1, 0, 0, 0, 62, 36853, 69
2024-12-14 17:28:59, 192.168.1.18, 43604, 3.233.158.25, 443, 3209814249, 3718291981, 0, 1, 0, 0, 0, 0, 501, 50935, 70
2024-12-14 17:28:59, 192.168.1.18, 43604, 3.233.158.25, 443, 3209814249, 3718291981, 0, 1, 0, 0, 0, 1, 501, 50934, 71
2024-12-14 17:29:00, 140.82.114.25, 443, 192.168.1.18, 51972, 741915134, 2175210485, 0, 1, 0, 0, 0, 0, 76, 22998, 72
2024-12-14 17:29:00, 3.233.158.25, 443, 192.168.1.18, 43604, 3718292005, 3209814250, 0, 1, 0, 0, 0, 1, 62, 51117, 73
2024-12-14 17:29:00, 192.168.1.18, 43604, 3.233.158.25, 443, 3209814250, 0, 0, 0, 0, 1, 0, 0, 0, 65495, 74
2024-12-14 17:29:00, 3.233.158.25, 443, 192.168.1.18, 43604, 3718291981, 3209814250, 0, 1, 1, 0, 0, 0, 62, 60903, 75
2024-12-14 17:29:00, 192.168.1.18, 43604, 3.233.158.25, 443, 3209814250, 0, 0, 0, 0, 1, 0, 0, 0, 65495, 76
2024-12-14 17:29:00, 192.168.1.18, 45822, 35.223.238.178, 443, 736519326, 984061174, 0, 1, 0, 0, 0, 0, 526, 40263, 77
2024-12-14 17:29:01, 35.223.238.178, 443, 192.168.1.18, 45822, 984061174, 736519327, 0, 1, 0, 0, 0, 0, 163, 55654, 78
2024-12-14 17:29:01, 192.168.1.18, 60568, 35.223.238.178, 443, 4032810950, 3395181143, 0, 1, 0, 0, 0, 0, 524, 58339, 79
2024-12-14 17:29:01, 35.223.238.178, 443, 192.168.1.18, 60568, 3395181143, 4032810951, 0, 1, 0, 0, 0, 0, 163, 8181, 80
2024-12-14 17:29:01, 192.168.1.18, 54344, 104.18.32.47, 443, 4046012073, 1135823961, 0, 1, 0, 0, 0, 0, 520, 35820, 81
2024-12-14 17:29:01, 104.18.32.47, 443, 192.168.1.18, 54344, 1135823961, 4046012074, 0, 1, 0, 0, 0, 0, 23, 17857, 82
2024-12-14 17:29:02, 192.168.1.18, 37192, 35.223.238.178, 443, 4161805457, 3567108359, 0, 1, 1, 0, 0, 0, 499, 25509, 83
2024-12-14 17:29:02, 192.168.1.18, 37192, 35.223.238.178, 443, 4161805771, 3567108359, 0, 1, 1, 0, 0, 0, 499, 49526, 84
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 37192, 3567108359, 4161806064, 0, 1, 0, 0, 0, 0, 163, 30388, 85
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 37192, 3567108359, 4161806064, 0, 1, 1, 0, 0, 0, 163, 24093, 86
2024-12-14 17:29:02, 192.168.1.18, 37192, 35.223.238.178, 443, 4161806064, 3567108639, 0, 1, 0, 0, 0, 0, 497, 29538, 87
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 37192, 3567108639, 4161806064, 0, 1, 1, 0, 0, 0, 163, 41425, 88
2024-12-14 17:29:02, 192.168.1.18, 37192, 35.223.238.178, 443, 4161806064, 3567108684, 0, 1, 0, 0, 0, 0, 497, 29493, 89
2024-12-14 17:29:02, 192.168.1.18, 37192, 35.223.238.178, 443, 4161806064, 3567108684, 0, 1, 1, 0, 0, 0, 497, 11526, 90
2024-12-14 17:29:02, 192.168.1.18, 37192, 35.223.238.178, 443, 4161806359, 3567108684, 0, 1, 1, 0, 0, 0, 497, 5063, 91
2024-12-14 17:29:02, 192.168.1.18, 44250, 35.223.238.178, 443, 1816085327, 2769875776, 0, 1, 1, 0, 0, 0, 536, 15789, 92
2024-12-14 17:29:02, 192.168.1.18, 44250, 35.223.238.178, 443, 1816085634, 2769875776, 0, 1, 1, 0, 0, 0, 536, 58362, 93
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 37192, 3567108684, 4161806828, 0, 1, 0, 0, 0, 0, 163, 28827, 94
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 37192, 3567108684, 4161806828, 0, 1, 1, 0, 0, 0, 163, 2134, 95
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 37192, 3567108964, 4161806828, 0, 1, 1, 0, 0, 0, 163, 48150, 96
2024-12-14 17:29:02, 192.168.1.18, 37192, 35.223.238.178, 443, 4161806828, 3567109009, 0, 1, 0, 0, 0, 0, 495, 27936, 97
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 44250, 2769875776, 1816086807, 0, 1, 0, 0, 0, 0, 163, 42563, 98
2024-12-14 17:29:02, 35.223.238.178, 443, 192.168.1.18, 44250, 2769875776, 1816086807, 0, 1, 1, 0, 0, 0, 163, 27438, 99
2024-12-14 17:29:02, 192.168.1.18, 44250, 35.223.238.178, 443, 1816086807, 2769876079, 0, 1, 0, 0, 0, 0, 534, 41640, 100
2024-12-14 17:29:03, 140.82.113.26, 443, 192.168.1.18, 46034, 571928469, 2945045271, 0, 1, 1, 0, 0, 0, 76, 37499, 101
2024-12-14 17:29:03, 192.168.1.18, 46034, 140.82.113.26, 443, 2945045271, 571928495, 0, 1, 1, 0, 0, 0, 529, 29112, 102
2024-12-14 17:29:03, 192.168.1.18, 47316, 45.113.192.101, 80, 2017307550, 1208609162, 0, 1, 1, 0, 0, 0, 502, 9139, 103
2024-12-14 17:29:04, 45.113.192.101, 80, 192.168.1.18, 47316, 1208609162, 2017307704, 0, 1, 0, 0, 0, 0, 1284, 60432, 104
2024-12-14 17:29:04, 45.113.192.101, 80, 192.168.1.18, 47316, 1208609162, 2017307704, 0, 1, 1, 0, 0, 0, 1284, 35155, 105
2024-12-14 17:29:04, 192.168.1.18, 47316, 45.113.192.101, 80, 2017307704, 1208609259, 0, 1, 0, 0, 0, 0, 502, 61117, 106
2024-12-14 17:29:04, 140.82.113.26, 443, 192.168.1.18, 46034, 571928495, 2945045301, 0, 1, 0, 0, 0, 0, 76, 6213, 107
2024-12-14 17:29:05, 192.168.1.18, 42090, 192.34.20.166, 443, 1507291345, 2485631729, 0, 1, 0, 0, 0, 0, 537, 36506, 108
2024-12-14 17:29:05, 192.34.20.166, 443, 192.168.1.18, 42090, 2485631729, 1507291346, 0, 1, 0, 0, 0, 0, 501, 36258, 109
2024-12-14 17:29:05, 192.168.1.18, 38076, 192.34.20.166, 443, 3403449641, 2321980025, 0, 1, 0, 0, 0, 0, 537, 16388, 110
2024-12-14 17:29:06, 192.34.20.166, 443, 192.168.1.18, 38076, 2321980025, 3403449642, 0, 1, 0, 0, 0, 0, 501, 16138, 111
2024-12-14 17:29:07, 192.168.1.18, 50156, 152.199.19.160, 443, 400777560, 3432314465, 0, 1, 0, 0, 0, 0, 537, 34364, 112
2024-12-14 17:29:07, 192.168.1.18, 51296, 43.175.213.7, 80, 2588462696, 2159460608, 0, 1, 0, 0, 0, 0, 501, 30805, 113
2024-12-14 17:29:07, 152.199.19.160, 443, 192.168.1.18, 50156, 3432314465, 400777561, 0, 1, 0, 0, 0, 0, 151, 14348, 114
2024-12-14 17:29:07, 43.175.213.7, 80, 192.168.1.18, 51296, 2159460608, 2588462697, 0, 1, 0, 0, 0, 0, 511, 30794, 115
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842025762, 0, 0, 0, 0, 0, 1, 0, 64240, 59011, 116
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706862190, 842025763, 0, 1, 0, 0, 1, 0, 21120, 18372, 117
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842025763, 2706862191, 0, 1, 0, 0, 0, 0, 502, 50692, 118
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842025763, 2706862191, 0, 1, 1, 0, 0, 0, 502, 48695, 119
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706862191, 842026280, 0, 1, 0, 0, 0, 0, 163, 50275, 120
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706862191, 842026280, 0, 1, 0, 0, 0, 0, 163, 26785, 121
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842026280, 2706863599, 0, 1, 0, 0, 0, 0, 524, 48264, 122
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706863599, 842026280, 0, 1, 1, 0, 0, 0, 163, 27472, 123
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842026280, 2706865007, 0, 1, 0, 0, 0, 0, 515, 46865, 124
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706865007, 842026280, 0, 1, 1, 0, 0, 0, 163, 47370, 125
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842026280, 2706865319, 0, 1, 0, 0, 0, 0, 513, 46555, 126
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842026280, 2706865319, 0, 1, 1, 0, 0, 0, 524, 32340, 127
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706865319, 842027257, 0, 1, 1, 0, 0, 0, 163, 27182, 128
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706865398, 842027257, 0, 1, 1, 0, 0, 0, 163, 31922, 129
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842027257, 2706865477, 0, 1, 0, 0, 0, 0, 524, 44923, 130
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706865477, 842027257, 0, 1, 1, 0, 0, 0, 163, 20554, 131
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706865740, 842027257, 0, 1, 1, 0, 0, 0, 163, 11354, 132
2024-12-14 17:29:08, 35.223.238.178, 443, 192.168.1.18, 60556, 2706865764, 842027257, 0, 1, 0, 0, 0, 1, 163, 45234, 133
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842027257, 2706865765, 0, 1, 0, 0, 0, 0, 526, 44631, 134
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842027257, 2706865765, 0, 1, 1, 0, 0, 0, 526, 55085, 135
2024-12-14 17:29:08, 192.168.1.18, 60556, 35.223.238.178, 443, 842027281, 2706865765, 0, 1, 0, 0, 0, 1, 526, 44604, 136
2024-12-14 17:29:09, 35.223.238.178, 443, 192.168.1.18, 60556, 2706865765, 842027282, 0, 1, 0, 0, 0, 0, 163, 44728, 137
2024-12-14 17:29:11, 192.168.1.18, 60926, 64.233.167.188, 5228, 1334716823, 4019866445, 0, 1, 0, 0, 0, 0, 522, 37968, 138
2024-12-14 17:29:11, 64.233.167.188, 5228, 192.168.1.18, 60926, 4019866445, 1334716824, 0, 1, 0, 0, 0, 0, 1043, 63867, 139
2024-12-14 17:29:11, 192.168.1.18, 34380, 35.223.238.178, 443, 2421117885, 0, 0, 0, 0, 0, 1, 0, 64240, 55189, 140
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943794500, 2421117886, 0, 1, 0, 0, 1, 0, 21120, 28286, 141
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421117886, 2943794501, 0, 1, 0, 0, 0, 0, 502, 60609, 142
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421117886, 2943794501, 0, 1, 1, 0, 0, 0, 502, 55483, 143
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943794501, 2421118403, 0, 1, 0, 0, 0, 0, 163, 60194, 144
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943794501, 2421118403, 0, 1, 0, 0, 0, 0, 163, 18787, 145
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421118403, 2943795909, 0, 1, 0, 0, 0, 0, 524, 58181, 146
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943795909, 2421118403, 0, 1, 1, 0, 0, 0, 163, 64684, 147
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421118403, 2943797317, 0, 1, 0, 0, 0, 0, 515, 56782, 148
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943797317, 2421118403, 0, 1, 1, 0, 0, 0, 163, 3562, 149
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421118403, 2943797629, 0, 1, 0, 0, 0, 0, 513, 56472, 150
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421118403, 2943797629, 0, 1, 1, 0, 0, 0, 524, 46231, 151
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943797629, 2421118898, 0, 1, 1, 0, 0, 0, 163, 3578, 152
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943797708, 2421118898, 0, 1, 1, 0, 0, 0, 163, 20584, 153
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943797787, 2421118898, 0, 1, 1, 0, 0, 0, 163, 34258, 154
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943798035, 2421118898, 0, 1, 1, 0, 0, 0, 163, 12745, 155
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943798059, 2421118898, 0, 1, 0, 0, 0, 1, 163, 55650, 156
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421118898, 2943798060, 0, 1, 0, 0, 0, 0, 526, 55051, 157
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421118898, 2943798060, 0, 1, 1, 0, 0, 0, 526, 56756, 158
2024-12-14 17:29:12, 192.168.1.18, 34380, 35.223.238.178, 443, 2421118922, 2943798060, 0, 1, 0, 0, 0, 1, 526, 55023, 159
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943798060, 0, 0, 0, 0, 1, 0, 0, 0, 55529, 160
2024-12-14 17:29:12, 35.223.238.178, 443, 192.168.1.18, 34380, 2943798060, 0, 0, 0, 0, 1, 0, 0, 0, 55529, 161
2024-12-14 17:29:13, 192.168.1.18, 39540, 185.199.109.133, 443, 133195257, 741827786, 0, 1, 0, 0, 0, 0, 501, 31149, 162
2024-12-14 17:29:13, 185.199.109.133, 443, 192.168.1.18, 39540, 741827786, 133195258, 0, 1, 0, 0, 0, 0, 311, 31338, 163
2024-12-14 17:29:16, 192.168.1.18, 45822, 35.223.238.178, 443, 736519326, 984061174, 0, 1, 0, 0, 0, 0, 526, 9784, 164
2024-12-14 17:29:16, 35.223.238.178, 443, 192.168.1.18, 45822, 984061174, 736519327, 0, 1, 0, 0, 0, 0, 163, 40413, 165
2024-12-14 17:29:16, 192.168.1.18, 60568, 35.223.238.178, 443, 4032810950, 3395181143, 0, 1, 0, 0, 0, 0, 524, 27835, 166
2024-12-14 17:29:16, 35.223.238.178, 443, 192.168.1.18, 60568, 3395181143, 4032810951, 0, 1, 0, 0, 0, 0, 163, 58463, 167
2024-12-14 17:29:17, 192.168.1.18, 37192, 35.223.238.178, 443, 4161806827, 3567109009, 0, 1, 0, 0, 0, 0, 495, 12798, 168
2024-12-14 17:29:17, 192.168.1.18, 44250, 35.223.238.178, 443, 1816086806, 2769876079, 0, 1, 0, 0, 0, 0, 536, 26567, 169
2024-12-14 17:29:18, 35.223.238.178, 443, 192.168.1.18, 37192, 3567109009, 4161806828, 0, 1, 0, 0, 0, 0, 163, 12896, 170
2024-12-14 17:29:18, 35.223.238.178, 443, 192.168.1.18, 44250, 2769876079, 1816086807, 0, 1, 0, 0, 0, 0, 163, 26693, 171
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219188897, 2260772307, 0, 1, 0, 0, 0, 0, 952, 47677, 172
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219190285, 2260772307, 0, 1, 1, 0, 0, 0, 952, 17650, 173
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219191673, 2260772307, 0, 1, 0, 0, 0, 0, 952, 43683, 174
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219193061, 2260772307, 0, 1, 1, 0, 0, 0, 952, 54342, 175
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219194449, 2260772307, 0, 1, 0, 0, 0, 0, 952, 38193, 176
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219195837, 2260772307, 0, 1, 1, 0, 0, 0, 952, 18505, 177
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219197225, 2260772307, 0, 1, 0, 0, 0, 0, 952, 62011, 178
2024-12-14 17:29:19, 192.168.1.18, 51990, 172.64.155.209, 443, 1219198613, 2260772307, 0, 1, 1, 0, 0, 0, 952, 21623, 179
2024-12-14 17:29:19, 172.64.155.209, 443, 192.168.1.18, 51990, 2260772307, 1219190285, 0, 1, 0, 0, 0, 0, 83, 32220, 180
